Test name,Total connections,Duration,Conn Rate,Reply Size
10KB,1000,0.163,6142.5,483.0
10KB,1000,0.169,5912.0,483.0
10KB,1000,0.164,6116.1,483.0
10KB,1000,0.157,6380.1,483.0
10KB,1000,0.156,6404.4,483.0
10KB,1000,0.165,6057.0,483.0
10KB,1000,0.162,6156.2,483.0
10KB,1000,0.154,6477.8,483.0
10KB,1000,0.165,6076.4,483.0
10KB,1000,0.160,6241.3,483.0
10KB,1000,0.168,5961.9,483.0
10KB,1000,0.170,5870.8,483.0
10KB,1000,0.161,6221.2,483.0
10KB,1000,0.167,5976.6,483.0
10KB,1000,0.165,6045.9,483.0
10KB,1000,0.166,6029.3,483.0
10KB,1000,0.168,5965.7,483.0
10KB,1000,0.166,6026.3,483.0
10KB,1000,0.161,6223.2,483.0
10KB,1000,0.162,6162.0,483.0
10KB,1000,0.163,6130.1,483.0
10KB,1000,0.187,5335.4,483.0
10KB,1000,0.173,5790.1,483.0
10KB,1000,0.165,6047.5,483.0
10KB,1000,0.169,5901.2,483.0
10KB,1000,0.174,5763.4,483.0
10KB,1000,0.177,5634.6,483.0
10KB,1000,0.170,5870.6,483.0
10KB,1000,0.167,5991.7,483.0
10KB,1000,0.181,5511.5,483.0
10KB,1000,0.154,6502.9,483.0
10KB,1000,0.167,5995.4,483.0
10KB,1000,0.162,6183.3,483.0
10KB,1000,0.168,5942.1,483.0
10KB,1000,0.174,5744.7,483.0
10KB,1000,0.164,6088.5,483.0
10KB,1000,0.157,6354.9,483.0
10KB,1000,0.158,6319.4,483.0
10KB,1000,0.158,6348.2,483.0
10KB,1000,0.194,5150.9,483.0
10KB,1000,0.168,5965.6,483.0
10KB,1000,0.162,6177.3,483.0
10KB,1000,0.168,5963.8,483.0
10KB,1000,0.164,6110.8,483.0
10KB,1000,0.160,6256.3,483.0
10KB,1000,0.177,5639.4,483.0
10KB,1000,0.184,5447.1,483.0
10KB,1000,0.174,5754.8,483.0
10KB,1000,0.160,6262.4,483.0
10KB,1000,0.170,5867.4,483.0
10KB,1000,0.177,5643.0,483.0
10KB,1000,0.158,6342.3,483.0
10KB,1000,0.190,5260.8,483.0
10KB,1000,0.159,6269.6,483.0
10KB,1000,0.161,6213.6,483.0
10KB,1000,0.184,5449.0,483.0
10KB,1000,0.162,6178.8,483.0
10KB,1000,0.185,5411.4,483.0
10KB,1000,0.180,5566.1,483.0
10KB,1000,0.184,5436.7,483.0
10KB,1000,0.181,5536.3,483.0
10KB,1000,0.161,6201.3,483.0
10KB,1000,0.164,6102.4,483.0
10KB,1000,0.160,6260.2,483.0
10KB,1000,0.167,5971.3,483.0
10KB,1000,0.170,5866.0,483.0
10KB,1000,0.168,5966.6,483.0
10KB,1000,0.180,5558.4,483.0
10KB,1000,0.167,5974.1,483.0
10KB,1000,0.168,5950.0,483.0
10KB,1000,0.168,5947.5,483.0
10KB,1000,0.174,5746.4,483.0
10KB,1000,0.167,5990.0,483.0
10KB,1000,0.158,6344.8,483.0
10KB,1000,0.162,6170.6,483.0
10KB,1000,0.167,5988.1,483.0
10KB,1000,0.164,6108.6,483.0
10KB,1000,0.169,5925.3,483.0
10KB,1000,0.168,5936.4,483.0
10KB,1000,0.157,6354.6,483.0
10KB,1000,0.165,6060.3,483.0
10KB,1000,0.150,6650.0,483.0
10KB,1000,0.143,7010.7,483.0
10KB,1000,0.147,6820.9,483.0
10KB,1000,0.165,6050.9,483.0
10KB,1000,0.170,5888.5,483.0
10KB,1000,0.158,6347.8,483.0
10KB,1000,0.153,6523.3,483.0
10KB,1000,0.159,6277.8,483.0
10KB,1000,0.168,5956.5,483.0
10KB,1000,0.191,5247.3,483.0
10KB,1000,0.153,6554.8,483.0
10KB,1000,0.168,5951.4,483.0
10KB,1000,0.166,6018.5,483.0
10KB,1000,0.168,5935.1,483.0
10KB,1000,0.163,6127.3,483.0
10KB,1000,0.147,6797.2,483.0
10KB,1000,0.189,5286.9,483.0
10KB,1000,0.159,6297.2,483.0
10KB,1000,0.177,5650.1,483.0
10KB,1000,0.154,6477.9,483.0
10KB,1000,0.165,6052.4,483.0
10KB,1000,0.156,6401.1,483.0
10KB,1000,0.164,6083.2,483.0
10KB,1000,0.148,6745.4,483.0
10KB,1000,0.158,6333.5,483.0
10KB,1000,0.147,6792.6,483.0
10KB,1000,0.165,6060.2,483.0
10KB,1000,0.167,6000.9,483.0
10KB,1000,0.165,6050.6,483.0
10KB,1000,0.165,6070.4,483.0
10KB,1000,0.163,6144.1,483.0
10KB,1000,0.167,5972.9,483.0
10KB,1000,0.160,6238.5,483.0
10KB,1000,0.164,6115.5,483.0
10KB,1000,0.162,6180.3,483.0
10KB,1000,0.158,6344.0,483.0
10KB,1000,0.159,6308.0,483.0
10KB,1000,0.161,6205.4,483.0
10KB,1000,0.177,5646.2,483.0
10KB,1000,0.157,6388.5,483.0
10KB,1000,0.166,6033.1,483.0
10KB,1000,0.168,5952.3,483.0
10KB,1000,0.163,6123.6,483.0
10KB,1000,0.165,6048.4,483.0
10KB,1000,0.156,6427.9,483.0
10KB,1000,0.164,6115.4,483.0
10KB,1000,0.154,6481.6,483.0
10KB,1000,0.161,6216.6,483.0
10KB,1000,0.160,6230.8,483.0
10KB,1000,0.159,6307.6,483.0
10KB,1000,0.166,6033.1,483.0
10KB,1000,0.176,5693.5,483.0
10KB,1000,0.164,6095.6,483.0
10KB,1000,0.159,6277.2,483.0
10KB,1000,0.154,6507.2,483.0
10KB,1000,0.186,5369.3,483.0
10KB,1000,0.186,5377.4,483.0
10KB,1000,0.179,5573.1,483.0
10KB,1000,0.219,4567.6,483.0
10KB,1000,0.180,5556.7,483.0
10KB,1000,0.149,6725.4,483.0
10KB,1000,0.183,5463.7,483.0
10KB,1000,0.186,5387.1,483.0
10KB,1000,0.157,6385.0,483.0
10KB,1000,0.174,5760.6,483.0
10KB,1000,0.181,5539.1,483.0
10KB,1000,0.147,6780.8,483.0
10KB,1000,0.185,5405.4,483.0
10KB,1000,0.166,6023.2,483.0
10KB,1000,0.155,6468.3,483.0
10KB,1000,0.177,5641.1,483.0
10KB,1000,0.172,5826.9,483.0
10KB,1000,0.167,5970.6,483.0
10KB,1000,0.185,5405.5,483.0
10KB,1000,0.170,5894.6,483.0
10KB,1000,0.179,5577.3,483.0
10KB,1000,0.152,6583.4,483.0
10KB,1000,0.181,5538.3,483.0
10KB,1000,0.165,6066.4,483.0
10KB,1000,0.171,5838.4,483.0
10KB,1000,0.157,6382.2,483.0
10KB,1000,0.171,5848.3,483.0
10KB,1000,0.176,5685.0,483.0
10KB,1000,0.153,6544.0,483.0
10KB,1000,0.148,6748.1,483.0
10KB,1000,0.153,6538.9,483.0
10KB,1000,0.199,5014.4,483.0
10KB,1000,0.163,6140.3,483.0
10KB,1000,0.154,6495.0,483.0
10KB,1000,0.183,5461.4,483.0
10KB,1000,0.172,5808.7,483.0
10KB,1000,0.177,5658.6,483.0
10KB,1000,0.158,6341.6,483.0
10KB,1000,0.168,5937.0,483.0
10KB,1000,0.181,5537.9,483.0
10KB,1000,0.155,6459.3,483.0
10KB,1000,0.163,6147.9,483.0
10KB,1000,0.167,5978.9,483.0
10KB,1000,0.166,6007.3,483.0
10KB,1000,0.161,6230.1,483.0
10KB,1000,0.170,5881.7,483.0
10KB,1000,0.161,6220.1,483.0
10KB,1000,0.166,6006.1,483.0
10KB,1000,0.164,6116.0,483.0
10KB,1000,0.166,6020.4,483.0
10KB,1000,0.166,6018.1,483.0
10KB,1000,0.164,6088.4,483.0
10KB,1000,0.181,5528.8,483.0
10KB,1000,0.174,5745.0,483.0
10KB,1000,0.175,5728.7,483.0
10KB,1000,0.165,6077.9,483.0
10KB,1000,0.153,6555.3,483.0
10KB,1000,0.183,5452.1,483.0
10KB,1000,0.157,6380.1,483.0
10KB,1000,0.172,5829.4,483.0
10KB,1000,0.169,5929.9,483.0
10KB,1000,0.168,5947.8,483.0
10KB,1000,0.165,6053.3,483.0
10KB,1000,0.178,5621.9,483.0
10KB,1000,0.178,5605.4,483.0
10KB,1000,0.159,6288.0,483.0
10KB,1000,0.189,5288.5,483.0
10KB,1000,0.165,6078.1,483.0
10KB,1000,0.146,6859.6,483.0
10KB,1000,0.172,5823.8,483.0
10KB,1000,0.151,6636.1,483.0
10KB,1000,0.182,5508.4,483.0
10KB,1000,0.160,6235.9,483.0
10KB,1000,0.164,6109.5,483.0
10KB,1000,0.157,6350.1,483.0
10KB,1000,0.172,5809.4,483.0
10KB,1000,0.166,6032.6,483.0
10KB,1000,0.161,6199.2,483.0
10KB,1000,0.167,5986.7,483.0
10KB,1000,0.161,6230.5,483.0
10KB,1000,0.160,6243.2,483.0
10KB,1000,0.183,5471.9,483.0
10KB,1000,0.160,6242.7,483.0
10KB,1000,0.156,6424.0,483.0
10KB,1000,0.150,6649.0,483.0
10KB,1000,0.150,6651.5,483.0
10KB,1000,0.181,5528.6,483.0
10KB,1000,0.162,6164.1,483.0
10KB,1000,0.167,5997.9,483.0
10KB,1000,0.158,6320.5,483.0
10KB,1000,0.169,5900.6,483.0
10KB,1000,0.186,5363.1,483.0
10KB,1000,0.159,6305.9,483.0
10KB,1000,0.155,6466.3,483.0
10KB,1000,0.192,5210.3,483.0
10KB,1000,0.165,6064.3,483.0
10KB,1000,0.168,5949.4,483.0
10KB,1000,0.168,5961.2,483.0
10KB,1000,0.173,5776.4,483.0
10KB,1000,0.160,6237.0,483.0
10KB,1000,0.167,5974.6,483.0
10KB,1000,0.169,5906.9,483.0
10KB,1000,0.176,5679.6,483.0
10KB,1000,0.165,6068.5,483.0
10KB,1000,0.171,5856.9,483.0
10KB,1000,0.164,6083.9,483.0
10KB,1000,0.175,5717.4,483.0
10KB,1000,0.165,6054.4,483.0
10KB,1000,0.161,6219.2,483.0
10KB,1000,0.167,5972.1,483.0
10KB,1000,0.158,6345.5,483.0
10KB,1000,0.166,6010.2,483.0
10KB,1000,0.175,5707.6,483.0
10KB,1000,0.154,6497.3,483.0
10KB,1000,0.186,5386.8,483.0
10KB,1000,0.162,6168.5,483.0
10KB,1000,0.183,5462.7,483.0
10KB,1000,0.150,6656.0,483.0
10KB,1000,0.164,6104.8,483.0
10KB,1000,0.169,5933.8,483.0
10KB,1000,0.160,6231.3,483.0
10KB,1000,0.145,6901.8,483.0
10KB,1000,0.162,6168.5,483.0
10KB,1000,0.168,5937.8,483.0
10KB,1000,0.186,5377.8,483.0
10KB,1000,0.149,6726.8,483.0
10KB,1000,0.158,6341.3,483.0
10KB,1000,0.167,5998.8,483.0
10KB,1000,0.155,6440.9,483.0
10KB,1000,0.147,6816.2,483.0
10KB,1000,0.164,6108.0,483.0
10KB,1000,0.161,6201.8,483.0
10KB,1000,0.166,6016.6,483.0
10KB,1000,0.148,6751.9,483.0
10KB,1000,0.186,5371.3,483.0
10KB,1000,0.175,5705.7,483.0
10KB,1000,0.164,6100.6,483.0
10KB,1000,0.166,6011.9,483.0
10KB,1000,0.164,6115.9,483.0
10KB,1000,0.150,6645.8,483.0
10KB,1000,0.184,5448.9,483.0
10KB,1000,0.166,6027.6,483.0
10KB,1000,0.181,5535.5,483.0
10KB,1000,0.173,5790.6,483.0
10KB,1000,0.165,6066.8,483.0
10KB,1000,0.169,5928.6,483.0
10KB,1000,0.170,5886.5,483.0
10KB,1000,0.151,6608.6,483.0
10KB,1000,0.154,6508.2,483.0
10KB,1000,0.150,6663.2,483.0
10KB,1000,0.168,5951.4,483.0
10KB,1000,0.166,6033.5,483.0
10KB,1000,0.169,5918.7,483.0
10KB,1000,0.182,5504.6,483.0
10KB,1000,0.155,6462.1,483.0
10KB,1000,0.165,6047.6,483.0
10KB,1000,0.161,6219.3,483.0
10KB,1000,0.169,5908.1,483.0
10KB,1000,0.147,6783.5,483.0
10KB,1000,0.182,5488.8,483.0
10KB,1000,0.165,6066.0,483.0
10KB,1000,0.185,5411.3,483.0
10KB,1000,0.154,6502.6,483.0
10KB,1000,0.188,5329.6,483.0
10KB,1000,0.174,5737.7,483.0
10KB,1000,0.169,5919.1,483.0
10KB,1000,0.171,5837.8,483.0
25KB,1000,0.172,5825.7,483.0
25KB,1000,0.174,5758.7,483.0
25KB,1000,0.167,5983.8,483.0
25KB,1000,0.167,5976.5,483.0
25KB,1000,0.178,5623.4,483.0
25KB,1000,0.170,5881.0,483.0
25KB,1000,0.165,6064.9,483.0
25KB,1000,0.164,6104.2,483.0
25KB,1000,0.163,6128.9,483.0
25KB,1000,0.171,5859.2,483.0
25KB,1000,0.173,5773.9,483.0
25KB,1000,0.173,5772.4,483.0
25KB,1000,0.162,6180.2,483.0
25KB,1000,0.167,5977.2,483.0
25KB,1000,0.166,6019.6,483.0
25KB,1000,0.165,6062.8,483.0
25KB,1000,0.163,6139.3,483.0
25KB,1000,0.170,5896.3,483.0
25KB,1000,0.162,6157.9,483.0
25KB,1000,0.180,5562.2,483.0
25KB,1000,0.146,6850.8,483.0
25KB,1000,0.159,6308.6,483.0
25KB,1000,0.167,6002.9,483.0
25KB,1000,0.161,6214.2,483.0
25KB,1000,0.146,6856.3,483.0
25KB,1000,0.164,6080.1,483.0
25KB,1000,0.171,5855.9,483.0
25KB,1000,0.174,5734.1,483.0
25KB,1000,0.178,5603.9,483.0
25KB,1000,0.175,5729.4,483.0
25KB,1000,0.174,5756.4,483.0
25KB,1000,0.174,5756.2,483.0
25KB,1000,0.175,5705.0,483.0
25KB,1000,0.169,5922.1,483.0
25KB,1000,0.162,6173.0,483.0
25KB,1000,0.164,6102.9,483.0
25KB,1000,0.163,6138.4,483.0
25KB,1000,0.172,5809.7,483.0
25KB,1000,0.185,5406.7,483.0
25KB,1000,0.190,5269.8,483.0
25KB,1000,0.176,5688.3,483.0
25KB,1000,0.164,6099.8,483.0
25KB,1000,0.173,5793.7,483.0
25KB,1000,0.163,6141.6,483.0
25KB,1000,0.164,6091.6,483.0
25KB,1000,0.176,5681.6,483.0
25KB,1000,0.164,6106.6,483.0
25KB,1000,0.168,5935.8,483.0
25KB,1000,0.176,5694.5,483.0
25KB,1000,0.172,5827.1,483.0
25KB,1000,0.166,6039.0,483.0
25KB,1000,0.168,5966.0,483.0
25KB,1000,0.168,5944.3,483.0
25KB,1000,0.160,6242.5,483.0
25KB,1000,0.168,5939.3,483.0
25KB,1000,0.165,6046.8,483.0
25KB,1000,0.167,5982.7,483.0
25KB,1000,0.175,5715.5,483.0
25KB,1000,0.166,6028.4,483.0
25KB,1000,0.165,6065.1,483.0
25KB,1000,0.166,6012.7,483.0
25KB,1000,0.169,5915.8,483.0
25KB,1000,0.163,6151.1,483.0
25KB,1000,0.185,5403.2,483.0
25KB,1000,0.154,6507.7,483.0
25KB,1000,0.166,6019.6,483.0
25KB,1000,0.161,6230.1,483.0
25KB,1000,0.186,5375.9,483.0
25KB,1000,0.162,6178.2,483.0
25KB,1000,0.163,6147.4,483.0
25KB,1000,0.166,6010.7,483.0
25KB,1000,0.163,6141.9,483.0
25KB,1000,0.163,6121.4,483.0
25KB,1000,0.165,6052.8,483.0
25KB,1000,0.187,5344.2,483.0
25KB,1000,0.164,6114.1,483.0
25KB,1000,0.166,6019.1,483.0
25KB,1000,0.161,6216.1,483.0
25KB,1000,0.179,5579.6,483.0
25KB,1000,0.164,6110.9,483.0
25KB,1000,0.186,5386.1,483.0
25KB,1000,0.162,6184.9,483.0
25KB,1000,0.160,6238.9,483.0
25KB,1000,0.170,5870.4,483.0
25KB,1000,0.172,5828.1,483.0
25KB,1000,0.165,6050.0,483.0
25KB,1000,0.165,6066.3,483.0
25KB,1000,0.172,5798.9,483.0
25KB,1000,0.157,6369.2,483.0
25KB,1000,0.166,6040.7,483.0
25KB,1000,0.163,6128.3,483.0
25KB,1000,0.184,5436.1,483.0
25KB,1000,0.170,5892.1,483.0
25KB,1000,0.172,5815.4,483.0
25KB,1000,0.164,6105.6,483.0
25KB,1000,0.161,6202.3,483.0
25KB,1000,0.173,5779.3,483.0
25KB,1000,0.171,5864.6,483.0
25KB,1000,0.163,6137.0,483.0
25KB,1000,0.168,5954.5,483.0
25KB,1000,0.167,5981.6,483.0
25KB,1000,0.185,5399.8,483.0
25KB,1000,0.162,6185.8,483.0
25KB,1000,0.182,5504.1,483.0
25KB,1000,0.194,5155.5,483.0
25KB,1000,0.182,5508.2,483.0
25KB,1000,0.186,5388.6,483.0
25KB,1000,0.190,5274.1,483.0
25KB,1000,0.163,6122.2,483.0
25KB,1000,0.189,5286.2,483.0
25KB,1000,0.172,5814.1,483.0
25KB,1000,0.161,6222.2,483.0
25KB,1000,0.174,5746.2,483.0
25KB,1000,0.164,6091.9,483.0
25KB,1000,0.170,5888.7,483.0
25KB,1000,0.165,6070.0,483.0
25KB,1000,0.170,5877.7,483.0
25KB,1000,0.167,5991.1,483.0
25KB,1000,0.179,5582.9,483.0
25KB,1000,0.150,6674.9,483.0
25KB,1000,0.188,5312.4,483.0
25KB,1000,0.150,6658.7,483.0
25KB,1000,0.185,5391.7,483.0
25KB,1000,0.201,4969.2,483.0
25KB,1000,0.201,4973.2,483.0
25KB,1000,0.177,5652.7,483.0
25KB,1000,0.171,5862.2,483.0
25KB,1000,0.163,6124.3,483.0
25KB,1000,0.172,5806.3,483.0
25KB,1000,0.177,5648.4,483.0
25KB,1000,0.172,5817.6,483.0
25KB,1000,0.188,5308.1,483.0
25KB,1000,0.172,5797.3,483.0
25KB,1000,0.162,6177.4,483.0
25KB,1000,0.153,6532.9,483.0
25KB,1000,0.183,5468.2,483.0
25KB,1000,0.169,5900.0,483.0
25KB,1000,0.182,5492.9,483.0
25KB,1000,0.181,5530.6,483.0
25KB,1000,0.184,5430.4,483.0
25KB,1000,0.148,6734.1,483.0
25KB,1000,0.181,5534.1,483.0
25KB,1000,0.159,6283.9,483.0
25KB,1000,0.191,5229.3,483.0
25KB,1000,0.176,5674.4,483.0
25KB,1000,0.164,6086.2,483.0
25KB,1000,0.147,6807.3,483.0
25KB,1000,0.166,6021.9,483.0
25KB,1000,0.170,5871.5,483.0
25KB,1000,0.169,5904.8,483.0
25KB,1000,0.150,6673.1,483.0
25KB,1000,0.166,6016.2,483.0
25KB,1000,0.161,6218.5,483.0
25KB,1000,0.183,5454.1,483.0
25KB,1000,0.157,6364.9,483.0
25KB,1000,0.159,6286.2,483.0
25KB,1000,0.169,5928.0,483.0
25KB,1000,0.163,6135.5,483.0
25KB,1000,0.177,5649.7,483.0
25KB,1000,0.167,6005.1,483.0
25KB,1000,0.168,5969.4,483.0
25KB,1000,0.166,6024.0,483.0
25KB,1000,0.154,6476.6,483.0
25KB,1000,0.171,5859.4,483.0
25KB,1000,0.175,5727.1,483.0
25KB,1000,0.175,5698.9,483.0
25KB,1000,0.179,5574.9,483.0
25KB,1000,0.164,6089.8,483.0
25KB,1000,0.163,6149.5,483.0
25KB,1000,0.171,5846.5,483.0
25KB,1000,0.177,5659.5,483.0
25KB,1000,0.170,5867.4,483.0
25KB,1000,0.178,5632.9,483.0
25KB,1000,0.173,5774.0,483.0
25KB,1000,0.166,6029.4,483.0
25KB,1000,0.165,6054.1,483.0
25KB,1000,0.167,6000.1,483.0
25KB,1000,0.148,6769.9,483.0
25KB,1000,0.170,5894.2,483.0
25KB,1000,0.156,6401.2,483.0
25KB,1000,0.161,6218.8,483.0
25KB,1000,0.169,5922.5,483.0
25KB,1000,0.155,6462.9,483.0
25KB,1000,0.177,5635.0,483.0
25KB,1000,0.160,6257.7,483.0
25KB,1000,0.192,5208.7,483.0
25KB,1000,0.180,5566.1,483.0
25KB,1000,0.219,4570.0,483.0
25KB,1000,0.181,5516.5,483.0
25KB,1000,0.183,5453.5,483.0
25KB,1000,0.171,5861.5,483.0
25KB,1000,0.162,6176.9,483.0
25KB,1000,0.163,6118.3,483.0
25KB,1000,0.152,6594.6,483.0
25KB,1000,0.170,5889.1,483.0
25KB,1000,0.170,5887.7,483.0
25KB,1000,0.166,6022.5,483.0
25KB,1000,0.181,5538.2,483.0
25KB,1000,0.163,6146.7,483.0
25KB,1000,0.179,5580.5,483.0
25KB,1000,0.187,5334.3,483.0
25KB,1000,0.180,5563.2,483.0
25KB,1000,0.181,5540.1,483.0
25KB,1000,0.149,6693.8,483.0
25KB,1000,0.170,5889.7,483.0
25KB,1000,0.164,6080.4,483.0
25KB,1000,0.160,6265.4,483.0
25KB,1000,0.165,6061.5,483.0
25KB,1000,0.178,5621.0,483.0
25KB,1000,0.164,6079.6,483.0
25KB,1000,0.157,6364.6,483.0
25KB,1000,0.183,5453.2,483.0
25KB,1000,0.174,5749.1,483.0
25KB,1000,0.168,5938.5,483.0
25KB,1000,0.180,5558.6,483.0
25KB,1000,0.170,5884.1,483.0
25KB,1000,0.172,5798.8,483.0
25KB,1000,0.156,6421.5,483.0
25KB,1000,0.168,5965.7,483.0
25KB,1000,0.152,6562.0,483.0
25KB,1000,0.173,5769.4,483.0
25KB,1000,0.150,6682.4,483.0
25KB,1000,0.152,6585.1,483.0
25KB,1000,0.145,6873.5,483.0
25KB,1000,0.152,6584.3,483.0
25KB,1000,0.149,6733.2,483.0
25KB,1000,0.146,6839.5,483.0
25KB,1000,0.169,5932.3,483.0
25KB,1000,0.153,6538.8,483.0
25KB,1000,0.175,5708.6,483.0
25KB,1000,0.172,5827.5,483.0
25KB,1000,0.191,5240.2,483.0
25KB,1000,0.192,5215.9,483.0
25KB,1000,0.178,5627.7,483.0
25KB,1000,0.173,5764.4,483.0
25KB,1000,0.167,5989.3,483.0
25KB,1000,0.186,5377.8,483.0
25KB,1000,0.148,6734.0,483.0
25KB,1000,0.168,5964.7,483.0
25KB,1000,0.153,6527.3,483.0
25KB,1000,0.188,5320.6,483.0
25KB,1000,0.168,5950.4,483.0
25KB,1000,0.190,5276.2,483.0
25KB,1000,0.147,6789.7,483.0
25KB,1000,0.178,5607.1,483.0
25KB,1000,0.194,5167.1,483.0
25KB,1000,0.170,5867.1,483.0
25KB,1000,0.152,6560.8,483.0
25KB,1000,0.146,6832.8,483.0
25KB,1000,0.148,6753.4,483.0
25KB,1000,0.151,6620.8,483.0
25KB,1000,0.173,5793.7,483.0
25KB,1000,0.169,5930.3,483.0
25KB,1000,0.171,5862.9,483.0
25KB,1000,0.163,6149.8,483.0
25KB,1000,0.160,6260.8,483.0
25KB,1000,0.173,5797.0,483.0
25KB,1000,0.160,6231.1,483.0
25KB,1000,0.158,6337.0,483.0
25KB,1000,0.162,6157.6,483.0
25KB,1000,0.171,5837.9,483.0
25KB,1000,0.175,5705.1,483.0
25KB,1000,0.159,6278.4,483.0
25KB,1000,0.165,6072.8,483.0
25KB,1000,0.160,6250.8,483.0
25KB,1000,0.167,5980.6,483.0
25KB,1000,0.156,6400.7,483.0
25KB,1000,0.169,5918.8,483.0
25KB,1000,0.158,6311.8,483.0
25KB,1000,0.154,6478.1,483.0
25KB,1000,0.164,6098.9,483.0
25KB,1000,0.169,5924.0,483.0
25KB,1000,0.161,6218.7,483.0
25KB,1000,0.157,6376.0,483.0
25KB,1000,0.168,5956.5,483.0
25KB,1000,0.166,6026.7,483.0
25KB,1000,0.156,6395.4,483.0
25KB,1000,0.171,5835.9,483.0
25KB,1000,0.161,6212.5,483.0
25KB,1000,0.161,6194.5,483.0
25KB,1000,0.168,5940.7,483.0
25KB,1000,0.173,5787.7,483.0
25KB,1000,0.155,6468.1,483.0
25KB,1000,0.163,6131.6,483.0
25KB,1000,0.165,6070.0,483.0
25KB,1000,0.174,5742.8,483.0
25KB,1000,0.158,6310.8,483.0
25KB,1000,0.168,5953.5,483.0
25KB,1000,0.167,6002.1,483.0
25KB,1000,0.193,5187.5,483.0
25KB,1000,0.197,5079.4,483.0
25KB,1000,0.169,5912.4,483.0
25KB,1000,0.165,6049.9,483.0
25KB,1000,0.160,6256.9,483.0
25KB,1000,0.162,6162.8,483.0
25KB,1000,0.161,6212.0,483.0
25KB,1000,0.166,6009.0,483.0
25KB,1000,0.166,6020.4,483.0
25KB,1000,0.157,6379.5,483.0
25KB,1000,0.161,6227.5,483.0
25KB,1000,0.172,5797.5,483.0
25KB,1000,0.157,6387.2,483.0
25KB,1000,0.161,6228.8,483.0
25KB,1000,0.166,6029.1,483.0
25KB,1000,0.163,6117.3,483.0
25KB,1000,0.162,6157.6,483.0
25KB,1000,0.170,5868.6,483.0
25KB,1000,0.165,6044.9,483.0
25KB,1000,0.171,5837.7,483.0
25KB,1000,0.167,5976.3,483.0
25KB,1000,0.156,6407.3,483.0
25KB,1000,0.155,6464.4,483.0
25KB,1000,0.163,6141.6,483.0
25KB,1000,0.169,5921.2,483.0
25KB,1000,0.161,6201.6,483.0
25KB,1000,0.160,6264.6,483.0
25KB,1000,0.157,6381.8,483.0
25KB,1000,0.169,5917.0,483.0
25KB,1000,0.150,6680.6,483.0
25KB,1000,0.163,6124.6,483.0
25KB,1000,0.156,6391.7,483.0
25KB,1000,0.157,6363.6,483.0
25KB,1000,0.168,5937.6,483.0
25KB,1000,0.171,5849.0,483.0
25KB,1000,0.170,5873.9,483.0
25KB,1000,0.167,5995.3,483.0
25KB,1000,0.155,6458.2,483.0
25KB,1000,0.159,6293.6,483.0
25KB,1000,0.165,6058.9,483.0
25KB,1000,0.172,5815.8,483.0
25KB,1000,0.170,5868.1,483.0
25KB,1000,0.166,6007.3,483.0
25KB,1000,0.164,6095.6,483.0
25KB,1000,0.161,6221.9,483.0
25KB,1000,0.156,6426.2,483.0
25KB,1000,0.159,6306.4,483.0
25KB,1000,0.164,6116.0,483.0
25KB,1000,0.158,6338.4,483.0
25KB,1000,0.159,6280.9,483.0
25KB,1000,0.159,6283.9,483.0
25KB,1000,0.161,6197.9,483.0
25KB,1000,0.164,6111.7,483.0
25KB,1000,0.158,6326.2,483.0
25KB,1000,0.158,6344.4,483.0
25KB,1000,0.157,6352.9,483.0
25KB,1000,0.171,5844.9,483.0
25KB,1000,0.171,5848.4,483.0
25KB,1000,0.168,5947.0,483.0
25KB,1000,0.172,5814.9,483.0
25KB,1000,0.161,6195.8,483.0
25KB,1000,0.161,6219.7,483.0
25KB,1000,0.156,6396.9,483.0
25KB,1000,0.168,5958.7,483.0
25KB,1000,0.179,5587.7,483.0
25KB,1000,0.172,5808.8,483.0
25KB,1000,0.149,6708.7,483.0
25KB,1000,0.187,5361.2,483.0
25KB,1000,0.142,7059.9,483.0
25KB,1000,0.195,5126.1,483.0
25KB,1000,0.181,5533.7,483.0
25KB,1000,0.147,6797.2,483.0
25KB,1000,0.173,5775.2,483.0
25KB,1000,0.164,6103.7,483.0
25KB,1000,0.165,6063.2,483.0
25KB,1000,0.149,6720.8,483.0
25KB,1000,0.145,6910.6,483.0
25KB,1000,0.167,5986.8,483.0
25KB,1000,0.149,6732.1,483.0
25KB,1000,0.168,5961.5,483.0
25KB,1000,0.157,6368.9,483.0
25KB,1000,0.164,6093.8,483.0
25KB,1000,0.174,5763.1,483.0
25KB,1000,0.167,5987.2,483.0
25KB,1000,0.156,6427.1,483.0
25KB,1000,0.172,5800.1,483.0
25KB,1000,0.170,5896.2,483.0
25KB,1000,0.167,5971.2,483.0
25KB,1000,0.175,5708.1,483.0
25KB,1000,0.158,6327.7,483.0
25KB,1000,0.177,5665.7,483.0
25KB,1000,0.171,5852.6,483.0
25KB,1000,0.156,6410.2,483.0
25KB,1000,0.154,6502.4,483.0
25KB,1000,0.161,6225.9,483.0
25KB,1000,0.161,6196.6,483.0
25KB,1000,0.171,5860.1,483.0
25KB,1000,0.158,6319.6,483.0
25KB,1000,0.156,6423.1,483.0
25KB,1000,0.183,5451.3,483.0
25KB,1000,0.166,6014.0,483.0
25KB,1000,0.159,6286.6,483.0
25KB,1000,0.157,6364.9,483.0
25KB,1000,0.159,6298.0,483.0
25KB,1000,0.163,6149.0,483.0
25KB,1000,0.158,6312.1,483.0
